,age,length_of_service,job_title,store_name,STATUS_YEAR,hire_age,hire_quarter,hire_year,hire_month,is_terminated,city_name_Aldergrove,city_name_Bella Bella,city_name_Blue River,city_name_Burnaby,city_name_Chilliwack,city_name_Cortes Island,city_name_Cranbrook,city_name_Dawson Creek,city_name_Dease Lake,city_name_Fort Nelson,city_name_Fort St John,city_name_Grand Forks,city_name_Haney,city_name_Kamloops,city_name_Kelowna,city_name_Langley,city_name_Nanaimo,city_name_Nelson,city_name_New Westminister,city_name_New Westminster,city_name_North Vancouver,city_name_Ocean Falls,city_name_Pitt Meadows,city_name_Port Coquitlam,city_name_Prince George,city_name_Princeton,city_name_Quesnel,city_name_Richmond,city_name_Squamish,city_name_Surrey,city_name_Terrace,city_name_Trail,city_name_Valemount,city_name_Vancouver,city_name_Vernon,city_name_Victoria,city_name_West Vancouver,city_name_White Rock,city_name_Williams Lake,department_name_Accounts Payable,department_name_Accounts Receiveable,department_name_Audit,department_name_Bakery,department_name_Compensation,department_name_Customer Service,department_name_Dairy,department_name_Employee Records,department_name_Executive,department_name_HR Technology,department_name_Information Technology,department_name_Investment,department_name_Labor Relations,department_name_Legal,department_name_Meats,department_name_Processed Foods,department_name_Produce,department_name_Recruitment,department_name_Store Management,department_name_Training,gender_short_M,BUSINESS_UNIT_STORES,STATUS_TERMINATED
city_name_Aldergrove,-0.00401274217831071,-0.004534964203748687,-0.0036745640264799827,-0.19257973746939364,0.0046194306561217246,-0.00293709925252182,0.0012484616041877085,0.00668268369927189,0.005994930043470066,-0.005287011549580908,1.0,-0.005188947683567878,-0.00138516944126575,-0.021441031200028236,-0.01596034519088841,-0.003028758492407782,-0.01986604887725455,-0.005250516508247157,-0.00195910300173795,-0.008311568851294193,-0.011577666264376889,-0.007109398262145555,-0.006239867675274819,-0.0214085398939298,-0.02375289154668134,-0.013985603373667657,-0.02993527491607328,-0.008246367665962555,-0.007376881551826227,-0.027050775886979243,-0.011829934411245442,-0.0037246323644211745,-0.003487619785465179,-0.010837700825629877,-0.02133800055110833,-0.005391471605389444,-0.012328673321786793,-0.017529778908997592,-0.013214891551879384,-0.01852833504354411,-0.016382470677996034,-0.014174136269306657,-0.0028093446275929096,-0.05555641580856569,-0.013961870919746586,-0.03398313714915268,-0.011501911909377733,-0.007033327856052188,-0.011539848159321155,-0.0026929636135509093,-0.0028843317657281076,-0.002262314032001915,0.011740618779380324,-0.0022623140320019125,-0.004846363927248869,-0.0047339505650776,-0.003063805083788676,-0.004621469108766141,-0.003695833028897509,-0.0020651174919481953,-0.0022623140320019142,-0.0026929636135509263,-0.0019038867145871783,-0.006615744063257133,-0.023155949017391694,0.024051764266454556,-0.003920339134567645,0.019231655424629367,-0.0025294968899894606,0.015137495110398658,0.011232948954636302,-0.005287011549580907
city_name_Bella Bella,-0.017481862850268533,-0.013781429279259485,-0.016398996037042687,-0.09068675913500909,0.0009581539594992471,-0.01811496283012266,0.016829447080941858,0.014313416054752321,0.020396426137196104,0.0028945639764002273,-0.005188947683567878,1.0,-0.0006791287758869163,-0.010512231095224296,-0.007825129092016318,-0.0014849569923564138,-0.009740039776932378,-0.00257425318722133,-0.0009605201961363627,-0.004075043392901605,-0.005676364265276286,-0.00348563633821688,-0.0030593179215197656,-0.010496301072311543,-0.011645703174863546,-0.00685694140820749,-0.014676837362954144,-0.004043076183792453,-0.0036167795714411493,-0.013262608723253803,-0.005800047731482075,-0.0018261340042029111,-0.001709930124864441,-0.00531356978855458,-0.010461716640894547,-0.0026433614563799324,-0.006044572289787114,-0.008594600008759494,-0.006479072419404128,-0.009084177807046009,-0.008032091184010211,-0.006949376391838698,-0.0013773815109855859,-0.027238516485216867,-0.006845305725308354,-0.016661446351149835,-0.005639222987937806,-0.0034483401055450348,-0.005657822588981901,-0.0013203215634815537,-0.0014141466328629975,-0.001109180229836224,-0.0013548342779503585,-0.0011091802298362251,0.027326003238063827,-0.0019263166839966356,-0.001502139835115174,-0.002265840239564872,-0.0018120141016856944,-0.0010124975851964315,-0.001109180229836224,-0.0013203215634815513,-0.0009334484398698909,-0.005988204817162227,-0.018541523801682655,-0.0017074418916357378,-0.0019220862359536463,0.017997030941746272,-0.0012401761656960471,-0.01464965290118938,0.005507354296086274,0.0028945639764002273
city_name_Blue River,-0.0022504050115519864,-0.003053808020370111,-0.008598246117059408,-0.023212146458074862,-0.0028987252428794874,-0.0011914440280779328,-0.006547215935170597,0.001783723569988135,-0.010305199424634577,0.0064189776090044295,-0.00138516944126575,-0.0006791287758869163,1.0,-0.0028061992836697757,-0.002088887834916025,-0.0003964035046874221,-0.0026000658088043654,-0.0006871868953914924,-0.0002564071377362279,-0.0010878170149131242,-0.001515283405660995,-0.0009304770896714119,-0.000816673043250256,-0.00280194682589163,-0.0031087752553289566,-0.001830433891109859,-0.003917924760346101,-0.0010792834925342284,-0.0009654852666985834,-0.0035404019148414507,-0.001548300226840491,-0.00048747938359225456,-0.00045645920909215693,-0.0014184368284241064,-0.0027927146461774123,-0.0007056350795735024,-0.0016135751084654843,-0.0022942951091482157,-0.0017295632313902164,-0.0024249860019195223,-0.0021441355619721356,-0.0018551090511688877,-0.00036768664753038716,-0.007271216239126251,-0.001827327790728261,-0.004447708425734672,-0.00150536868585344,-0.0009205210051390902,-0.0015103337771507383,-0.0003524547160439523,-0.0003775009540978467,-0.0002960913566522672,-0.006067475538887387,-0.000296091356652267,-0.005509802844083117,0.02941993004771863,-0.0004009903978601814,-0.000604857256236104,-0.0004837101304270197,-0.00027028229997591764,-0.00029609135665226735,-0.0003524547160439559,-0.0002491804374901533,-0.0068753060739276325,-0.0049495878029228,-0.0061257407157638225,-0.000513093459383239,-0.000997443211976681,-0.00033106021321978817,-0.012895324502739234,0.001470166850461728,0.0064189776090044295
city_name_Burnaby,-0.004569886902770741,-0.0038467143230700353,-0.06517700258996854,-0.3438784886400418,0.01054993214035993,-0.004448307236361435,-0.0013972478847730358,0.008772462291253922,-0.0017530112130522348,-0.01646771865276122,-0.021441031200028236,-0.010512231095224296,-0.0028061992836697757,1.0,-0.032333884871779184,-0.00613592796563352,-0.04024640630084854,-0.010636962688749281,-0.00396892486675757,-0.01683831440531966,-0.023455064636694795,-0.014402850450068993,-0.012641278156230427,-0.04337132160514966,-0.04812071740658291,-0.02833327750359019,-0.0606455387502501,-0.016706224052962126,-0.014944741855938836,-0.054801864418398245,-0.02396613185486006,-0.007545691062474652,-0.007065529928773042,-0.021955976927789906,-0.043228416739216964,-0.010922522044050169,-0.024976521437393893,-0.035513383093672864,-0.026771901041053803,-0.03753634680193026,-0.03318906417638362,-0.02871522418890519,-0.005691419870141625,-0.11255112161786902,-0.028285198190541202,-0.06884605758964904,-0.02330159473590092,-0.014248740264897216,-0.02337844936050131,-0.005455644875034227,-0.005843335474868699,-0.004583196702808159,-0.05623173351289596,-0.004583196702808159,0.00964211191891566,0.18733101362260038,-0.006206928463260982,-0.009362582595433752,-0.007487346810638724,-0.00418369843714105,-0.004583196702808158,-0.005455644875034194,-0.0038570628079846563,-0.07555306303095395,-0.016523129316929803,-0.037308082178106654,-0.007942171219943686,-0.009965143072411115,-0.005124479467470049,0.0064804135423916515,0.02275670569312793,-0.01646771865276122
city_name_Chilliwack,0.008708904873752312,0.006637873574718657,0.010420423236810058,-0.2444973584055185,-0.00022974596576968618,0.009237473935981936,0.00021674306930308693,-0.006839708502235643,-0.0004470328311300605,-0.0022650345263850085,-0.01596034519088841,-0.007825129092016318,-0.002088887834916025,-0.032333884871779184,1.0,-0.004567482201966473,-0.029958752042366463,-0.007917977205071083,-0.002954401321428467,-0.012534159753531641,-0.017459558012105,-0.010721241099427185,-0.0094099561324835,-0.032284886754995135,-0.0358202575928924,-0.021090818120069986,-0.045143525220938036,-0.0124358339034201,-0.01112461600303942,-0.04079359173829051,-0.017839987905684834,-0.0056168862839366075,-0.005259462362968015,-0.016343662182173542,-0.03217851076176728,-0.008130542815398777,-0.018592105020019144,-0.026435568689929977,-0.019928555583229757,-0.027941429056029754,-0.024705384544048012,-0.021375132847531716,-0.004236597806621421,-0.08378117339060258,-0.021055028683188412,-0.051247854355117806,-0.017345317583543962,-0.010606524053879058,-0.017402526881301086,-0.004061090841765663,-0.004349681243173902,-0.0034116550072677268,-0.009930414425627776,-0.003411655007267722,-0.010387877761037235,0.013665118911546018,-0.004620333785469502,-0.006969349967698046,-0.005573455798223731,-0.003114275176805076,-0.003411655007267727,-0.0040610908417656934,-0.002871133074900399,-0.003726540654786488,0.009882213714355149,0.00700822120676755,-0.005912019485111105,-0.004275243786436653,-0.0038145768485396184,0.00630287481784984,0.016939711289134133,-0.002265034526385005
city_name_Cortes Island,-0.0013945853044395223,-0.006569095369622971,-0.021223708568743418,-0.04421916782023406,-0.009466182524392151,0.003327868053775628,0.0021478934180021187,0.0022686551142531127,0.0016067838400848687,0.0189483497285237,-0.003028758492407782,-0.0014849569923564138,-0.0003964035046874221,-0.00613592796563352,-0.004567482201966473,1.0,-0.005685204397838356,-0.0015025765680958443,-0.0005606500351487165,-0.0023785790560706542,-0.003313260707734465,-0.0020345455966440814,-0.0017857060238092293,-0.006126629704189473,-0.006797529006242526,-0.004002356698992768,-0.008566784349263121,-0.002359919982599067,-0.0021110931368336977,-0.007741307342381228,-0.0033854540254330745,-0.0010659037652314604,-0.0009980762387540591,-0.0031014996880870697,-0.006106442973324763,-0.001542914661650462,-0.003528181583645701,-0.005016617887247458,-0.003781796774582654,-0.005302381592083143,-0.004688284767719429,-0.004056310459705221,-0.0008039695528043051,-0.015898963172522075,-0.003995565018763029,-0.009725189038164024,-0.003291581560821166,-0.0020127760032065765,-0.003302438039447004,-0.0007706639943137944,-0.0008254291399693942,-0.0006474220295891115,-0.004127440515942478,-0.0006474220295891126,-0.012047524048942543,0.05528169416274912,-0.0008767902588026868,-0.001322557729721145,-0.0010576620605026964,-0.0005909889339253022,-0.000647422029589111,-0.0007706639943138166,-0.0005448484089430554,-0.015033281156045969,-0.010822579278331442,-0.013394310228360008,-0.001121910523152897,-0.002180971157007533,-0.0007238835931664032,-0.010378405880774901,0.003214610574662907,0.018948349728523703
city_name_Cranbrook,-0.015038589093098421,-0.011933966631255576,0.029962220873302258,-0.27575032710214514,0.006139509549314569,-0.015530248715813095,0.0008102237554954923,0.014874829286877276,0.007024421063626688,-0.012947077572356767,-0.01986604887725455,-0.009740039776932378,-0.0026000658088043654,-0.04024640630084854,-0.029958752042366463,-0.005685204397838356,1.0,-0.009855609028727636,-0.003677381682698817,-0.015601431380139013,-0.021732138540572245,-0.013344867993684988,-0.011712694570507186,-0.0401854177087292,-0.0445859396914862,-0.026252015142741954,-0.05619073195501434,-0.01547904391790976,-0.013846953973353724,-0.050776313272616384,-0.022205664568351012,-0.006991411283408247,-0.00654652108843186,-0.0203431685130318,-0.0400530101288458,-0.010120192203708366,-0.023141834505535,-0.03290469556961615,-0.024805331873118938,-0.03477905951835689,-0.03075111289971475,-0.02660590537536104,-0.005273348294976739,-0.10428351427647271,-0.026207467565989975,-0.06378886968274464,-0.021589941995923068,-0.013202078197684026,-0.021661151151607404,-0.0050548924971589365,-0.005414104716651211,-0.004246531282130708,0.05883485917863367,-0.004246531282130711,-0.061120361277428835,-0.06264742041639289,-0.005750989450013189,-0.008674840390045027,-0.006937352793969721,-0.003876378746178444,-0.00424653128213071,-0.005054892497158877,-0.003573736615147614,0.022125445266626246,0.0005019471906288015,0.04330624887954098,-0.007358767410716662,-0.0010899862798055718,-0.004748053329222069,0.004768788031831104,0.021085078575157144,-0.012947077572356767
city_name_Dawson Creek,0.0077382790757251525,0.009190792837956218,-0.013297108044959911,-0.06910307936058556,-0.007789826697689198,0.005437257321791745,0.00618998349288336,-0.01266049561250052,0.004500509773620531,0.03284798814532207,-0.005250516508247157,-0.00257425318722133,-0.0006871868953914924,-0.010636962688749281,-0.007917977205071083,-0.0015025765680958443,-0.009855609028727636,1.0,-0.0009719171311534635,-0.004123395322332777,-0.005743716471846201,-0.00352699473026289,-0.003095617884486133,-0.010620843650096324,-0.011783883842845443,-0.006938301608607123,-0.014850983583257425,-0.004091048810210154,-0.0036596940274960287,-0.013419974586443653,-0.005868867489106722,-0.0018478017740865185,-0.0017302190918172039,-0.0053766173015924665,-0.010585848861334325,-0.002674725938736738,-0.006116293423678918,-0.008696578184951733,-0.006555949061490498,-0.00919196500878028,-0.008127394980477761,-0.007031833368241482,-0.0013937246629959438,-0.027561711774178932,-0.006926527863934303,-0.016859140706894548,-0.005706134499219948,-0.003489255963699656,-0.00572495479155741,-0.0013359876776571408,-0.0014309260169344717,-0.0011223410723177761,-0.013492646725074959,-0.001122341072317779,0.06151205323778588,-0.023357869793602225,-0.0015199632917756566,-0.002292725290054445,-0.0018335143335913514,-0.001024511251572042,-0.001122341072317777,-0.0013359876776571423,-0.0009445241582709908,-0.017269539199316588,0.0032289934583427868,-0.01167402641544304,-0.0019448925153182008,0.044549114351130695,-0.001254891324447542,-0.010071400317888812,0.005572701135519349,0.03284798814532207
city_name_Dease Lake,0.006011540738267027,0.007723643250101667,-0.012160858647170352,-0.02437498575536181,-0.004099788195861126,0.0036381330875573095,0.024660089678006106,-0.009578577344238197,0.029452402999057777,0.009078628164362307,-0.00195910300173795,-0.0009605201961363627,-0.0002564071377362279,-0.00396892486675757,-0.002954401321428467,-0.0005606500351487165,-0.003677381682698817,-0.0009719171311534635,1.0,-0.0015385450442153145,-0.0021431286166705295,-0.001316012615581461,-0.0011550547989334992,-0.003962910438089328,-0.004396870702603916,-0.0025888591126291024,-0.0055412846471429465,-0.0015264757270546546,-0.0013655261427039092,-0.0050073383169546536,-0.0021898256860351825,-0.0006894624550829408,-0.0006455893265203836,-0.002006154457033086,-0.003949852980675177,-0.0009980091686550713,-0.002282146677763648,-0.003244917409596989,-0.002446193525043327,-0.003429758998431141,-0.0030325404895983374,-0.0026237582222252832,-0.0005200345845180585,-0.010283984858445188,-0.002584466025112148,-0.00629057981509443,-0.002129105814291475,-0.0013019313093442938,-0.0021361281503138162,-0.0004984914275523135,-0.0005339153682572086,-0.0004187743739683256,-0.008581484103738097,-0.00041877437396832523,-0.007792744316510368,0.041609835988540435,-0.000567137469765521,-0.0008554748834426456,-0.0006841314428830388,-0.0003822715470214219,-0.0004187743739683258,-0.0004984914275523194,-0.0003524263014460184,-0.00972403257394315,-0.007000408782632981,-0.008663890977233059,-0.0007256895124189803,-0.0014107255996501345,-0.00046823228852221053,0.01988372899664234,0.002079318388054833,0.009078628164362307
city_name_Fort Nelson,-0.020691047722903082,-0.026812939646678267,-0.001368597645465751,-0.09743341398720079,-0.012191174197115658,-0.012163921956587375,-0.005543672601970101,0.02146543079468893,-0.011150141136418663,0.05504722676879549,-0.008311568851294193,-0.004075043392901605,-0.0010878170149131242,-0.01683831440531966,-0.012534159753531641,-0.0023785790560706542,-0.015601431380139013,-0.004123395322332777,-0.0015385450442153145,1.0,-0.009092304508151907,-0.005583233476684811,-0.004900363829689839,-0.016812797963390483,-0.01865389085847507,-0.010983333056929011,-0.02350911045947556,-0.006476131216168269,-0.005793296495006703,-0.021243822885356527,-0.009290418597525354,-0.002925070637286837,-0.002738937223961472,-0.008511186436429922,-0.01675740120465715,-0.00423409178187206,-0.009682093909384914,-0.013766685285410096,-0.010378068886092412,-0.014550882742518954,-0.012865668140610138,-0.011131393854140782,-0.002206266465030992,-0.04363019613609244,-0.01096469521637922,-0.026688023652322458,-0.00903281223676108,-0.005523493000455327,-0.009062604763899898,-0.0021148688038379903,-0.0022651562169508466,-0.0017766661779944988,-0.00023500904488018092,-0.001776666177994495,0.0012983454653646583,0.004797560559001239,-0.002406102243691693,-0.003629384666338889,-0.002902453615666596,-0.001621801549046001,-0.0017766661779944988,-0.0021148688038380246,-0.0014951819617840323,-0.007182681496074308,0.007489888519806547,-0.000811972694251202,-0.0030787653031931813,-0.005985056906846436,-0.001986493257883265,-0.03267405644972218,0.008821587191049717,0.05504722676879549
city_name_Fort St John,-0.004912077372651462,-0.00999585351716297,0.002467726237234725,-0.1273930089593855,-0.0008554235873101347,0.0001478283681007605,0.013225100671029211,0.009496318790963193,0.010389127321849077,0.010030199591548111,-0.011577666264376889,-0.005676364265276286,-0.001515283405660995,-0.023455064636694795,-0.017459558012105,-0.003313260707734465,-0.021732138540572245,-0.005743716471846201,-0.0021431286166705295,-0.009092304508151907,1.0,-0.00777720969719074,-0.00682600096434734,-0.023419521304960434,-0.02598408636871344,-0.015299321569576118,-0.03274720331887808,-0.00902097874018528,-0.008069818657560532,-0.029591752886447893,-0.012941162842170447,-0.004074500523804575,-0.003815224497980036,-0.011855725175101535,-0.023342355947106142,-0.005897911989939565,-0.013486750098419816,-0.019176414303103604,-0.014456214005035276,-0.02026876841894111,-0.017921335269576642,-0.015505564040477282,-0.00307323650678036,-0.0607750304365623,-0.015273359840613274,-0.037175295859370544,-0.012582328002939949,-0.007693993723331484,-0.012623827741744191,-0.0029459234040954546,-0.003155267457412935,-0.0024748213532302917,0.0286327514194841,-0.002474821353230284,-0.030542047244163126,-0.006966268875187848,-0.0033515993519193255,-0.0050555803800358505,-0.004042995962764596,-0.002259101430529624,-0.0024748213532302873,-0.002945923404095429,-0.0020827256644040315,-0.0042203990211939135,-0.001638337656011109,0.014665998118341555,-0.004288590737134236,0.008881314641978147,-0.002767101661273801,-0.011645021976586593,0.012288100387230426,0.01003019959154811
city_name_Grand Forks,-0.0263243773863566,-0.026830695788702157,0.010691282255700865,-0.07311344796554325,-0.008394675970553414,-0.021912918160290295,-0.008046262796352087,0.023250492898529637,-0.00702494305330424,0.04459735967453187,-0.007109398262145555,-0.00348563633821688,-0.0009304770896714119,-0.014402850450068993,-0.010721241099427185,-0.0020345455966440814,-0.013344867993684988,-0.00352699473026289,-0.001316012615581461,-0.005583233476684811,-0.00777720969719074,1.0,-0.004191583889635183,-0.014381024661080767,-0.01595582514254762,-0.009394723227894492,-0.02010879438472816,-0.005539435073859107,-0.004955364356667956,-0.018171153990857933,-0.00794666891576884,-0.0025019936040284537,-0.0023427821977466674,-0.007280143513523303,-0.014333640391358368,-0.003621680250067256,-0.008281693004635809,-0.011775496322617892,-0.008877003394097594,-0.012446268849260665,-0.011004800700887416,-0.009521368773786204,-0.0018871559934054176,-0.037319601887038485,-0.009378781131572332,-0.02282791520693231,-0.0077263222825036115,-0.0047245847614312535,-0.007751805671314354,-0.0018089779279552712,-0.001937528035970153,-0.0015196923305616549,0.004037987877499728,-0.001519692330561653,-0.011571009784915024,-0.006090813768839709,-0.0020580878791833473,-0.003104436900081762,-0.0024826478683341734,-0.0013872270470980182,-0.0015196923305616549,-0.001808977927955279,-0.0012789214925463253,-0.002753411069141499,0.005339478787987024,0.007402084264834468,-0.002633458145830976,0.030651096225942188,-0.0016991703934643172,0.02174355614193262,0.007545648453077369,0.04459735967453188
city_name_Haney,-0.011102983071090769,-0.020711537627589573,-0.02009771797146761,-0.05968290257114471,-0.007670666456818417,-0.0009887254296765942,0.000780593366699121,0.017353504370519718,0.005297021957608272,0.03630743579752455,-0.006239867675274819,-0.0030593179215197656,-0.000816673043250256,-0.012641278156230427,-0.0094099561324835,-0.0017857060238092293,-0.011712694570507186,-0.003095617884486133,-0.0011550547989334992,-0.004900363829689839,-0.00682600096434734,-0.004191583889635183,1.0,-0.012622121818355831,-0.014004312864204818,-0.008245680946027234,-0.017649344071511534,-0.004861922286827364,-0.004349287622979531,-0.015948691046572133,-0.00697473410058368,-0.002195981774807739,-0.0020562430696514436,-0.006389729553241633,-0.012580532985932195,-0.0031787226835926106,-0.0072687823315979805,-0.01033526835246474,-0.007791281974885167,-0.010924000570315943,-0.0096588343533853,-0.008356836829955484,-0.00165634323008061,-0.032755145918464686,-0.008231688682849866,-0.020035896842648306,-0.006781337446806714,-0.0041467340335852665,-0.006803704033715078,-0.0015877269048262797,-0.0017005544092194818,-0.0013338230185142494,-0.015766068270020375,-0.0013338230185142466,0.053143687749986054,-0.003099307497053678,-0.0018063689157168644,-0.0027247419188617538,-0.0021790021618557326,-0.0012175591928143717,-0.0013338230185142496,-0.0015877269048263011,-0.001122500187258565,-0.006286742438237794,-0.013034909553444683,-0.01786951499702054,-0.002311367256755837,0.036217394047938826,-0.0014913496222903099,0.015296104701265937,0.006622761327361089,0.03630743579752455
city_name_Kamloops,-0.01648373284648217,-0.020683477430443655,-0.019390930135059194,-0.18936892629602067,0.0004757520628113153,-0.010370394332661136,-0.00551091295351167,0.0209435523563862,-0.00776973988956171,-0.00037907276068558445,-0.0214085398939298,-0.010496301072311543,-0.00280194682589163,-0.04337132160514966,-0.032284886754995135,-0.006126629704189473,-0.0401854177087292,-0.010620843650096324,-0.003962910438089328,-0.016812797963390483,-0.023419521304960434,-0.014381024661080767,-0.012622121818355831,1.0,-0.04804779624228229,-0.02829034182649796,-0.0605536377243784,-0.016680907778087856,-0.01492209489564705,-0.054718818778710154,-0.02392981406217472,-0.007534256474476291,-0.007054822967269163,-0.021922705283325083,-0.043162909268643954,-0.010905970274511421,-0.024938672520720163,-0.03545956682943115,-0.026731331442351024,-0.03747946497929909,-0.033138770138135015,-0.02867170971751202,-0.005682795207297326,-0.11238056391893983,-0.028242335371869876,-0.06874172966297816,-0.023266283969357697,-0.014227148011374657,-0.02334302213001116,-0.005447377500860581,-0.0058344806021820295,-0.004576251418992848,0.02860650244915681,-0.004576251418992839,-0.03215359157496467,0.0293707623122882,-0.006197522609095303,-0.009348394726663017,-0.007476000636342509,-0.004177358544937349,-0.00457625141899285,-0.005447377500860632,-0.0038512178928233843,0.007168178682147966,-0.006346193206193932,-0.021815726164351727,-0.007930135813913823,-0.009934129489945142,-0.00511671393467374,-0.000611260153450711,0.02272222064044805,-0.00037907276068558526
city_name_Kelowna,0.009229878423202649,0.011516743505428289,0.0026200634800298086,-0.19302075153376858,-0.0031478595717962625,0.006022431959280454,-0.003360675603032335,-0.012865742555163978,-0.0031418613427997297,-0.008715480105182234,-0.02375289154668134,-0.011645703174863546,-0.0031087752553289566,-0.04812071740658291,-0.0358202575928924,-0.006797529006242526,-0.0445859396914862,-0.011783883842845443,-0.004396870702603916,-0.01865389085847507,-0.02598408636871344,-0.01595582514254762,-0.014004312864204818,-0.04804779624228229,1.0,-0.03138828825098363,-0.06718459067038028,-0.018507557979956204,-0.016556145513038592,-0.06071082728914803,-0.026550258960548724,-0.00835929857009338,-0.007827364484118521,-0.024323360845001845,-0.04788948278476627,-0.01210023338468081,-0.027669592911883936,-0.03934258241640208,-0.02965855774351964,-0.041583670408711235,-0.03676764585447965,-0.03181141800198559,-0.006305092215990236,-0.12468684739580603,-0.03133502482825735,-0.07626932324697984,-0.025814068710736663,-0.01578509816209269,-0.0258992101176943,-0.006043894989235499,-0.006473387987292794,-0.00507737585955134,0.028411179729568962,-0.0050773758595513445,-0.05804739936661165,0.01864574065976505,-0.0068761850701311205,-0.010372094835900151,-0.008294663400576727,-0.0046348020444697295,-0.005077375859551343,-0.006043894989235604,-0.004272947215648701,0.034996195576553264,-0.013096919919630825,-0.009738872977831187,-0.008798528852112755,-0.012115942000794324,-0.005677021962630806,-0.006303164193149744,0.025210427485778498,-0.008715480105182234
city_name_Langley,0.013981991447680921,0.010339117802673974,0.012861053478938135,-0.1035901753233158,-0.003338571650842061,0.015026904586988741,0.005518040642748029,-0.012025132485381344,0.003044825977247093,4.720507500205734e-05,-0.013985603373667657,-0.00685694140820749,-0.001830433891109859,-0.02833327750359019,-0.021090818120069986,-0.004002356698992768,-0.026252015142741954,-0.006938301608607123,-0.0025888591126291024,-0.010983333056929011,-0.015299321569576118,-0.009394723227894492,-0.008245680946027234,-0.02829034182649796,-0.03138828825098363,1.0,-0.039558006489085244,-0.01089717286900119,-0.009748189355684337,-0.03574628163836711,-0.015632681627861942,-0.004921920097754629,-0.0046087195287728665,-0.014321493314792799,-0.028197127523676445,-0.007124566898071038,-0.016291740785156134,-0.023164748270343306,-0.01746283497403653,-0.02448429152360663,-0.021648636373118733,-0.018730430105966624,-0.003712411972830255,-0.07341509517540867,-0.018449931794230833,-0.04490705910116198,-0.015199215882388477,-0.009294199894592752,-0.015249346787337333,-0.003558620136223262,-0.0038115038203335363,-0.002989537707910927,-0.004866495604880092,-0.002989537707910922,-0.02291569717479694,0.01633346164396151,-0.00404866906101899,-0.006107046135578279,-0.004883863179796782,-0.0027289520933494703,-0.0029895377079109243,-0.003558620136223271,-0.002515893480894139,-0.007577506219851321,0.0008104092589253482,0.01940893501754892,-0.005180537054008104,0.010408573201471186,-0.0033426068298640166,0.004513617061488025,0.014843794449353428,4.720507500206087e-05
city_name_Nanaimo,-0.007820679723187472,-0.0005399670918894758,0.019246609328117333,-0.2001960368527582,0.0017549142925727586,-0.013094391465945267,-0.0007524475618633726,0.0013852357907830734,-0.0029081479981330404,-0.014950818749899815,-0.02993527491607328,-0.014676837362954144,-0.003917924760346101,-0.0606455387502501,-0.045143525220938036,-0.008566784349263121,-0.05619073195501434,-0.014850983583257425,-0.0055412846471429465,-0.02350911045947556,-0.03274720331887808,-0.02010879438472816,-0.017649344071511534,-0.0605536377243784,-0.06718459067038028,-0.039558006489085244,1.0,-0.02332469017788122,-0.02086536565492672,-0.07651259223371615,-0.03346073885425655,-0.0105350500299931,-0.009864664571044032,-0.03065422550122005,-0.060354118568391714,-0.015249672327564705,-0.03487141213966441,-0.04958263789605178,-0.037378063126404654,-0.05240703445547868,-0.04633749893176535,-0.040091268108897946,-0.007946176510170374,-0.15714023902632915,-0.03949087970584039,-0.09612064091540998,-0.032532933602616027,-0.01989363072410741,-0.03264023554600286,-0.007616995080833702,-0.008158276168490146,-0.006398911135058976,0.013381345199284878,-0.006398911135058974,-0.021622570528161803,-0.01096185123266165,-0.00866591294974073,-0.01307173527728427,-0.010453591670915797,-0.00584114456591993,-0.006398911135058979,-0.007616995080833731,-0.005385106455394363,-0.02068868008253609,0.059247758305523625,0.0004589214112187257,-0.011088602813992834,-0.011366327754075388,-0.007154632640070587,0.022789885893639464,0.0317721771286395,-0.014950818749899812
city_name_Nelson,-0.01315322498081965,-0.012543531654716323,0.020530155623122374,-0.049217164120628265,7.128141784986213e-05,-0.011758214382256998,-0.009476197284143832,0.012627678676230693,-0.008150263857752211,-0.0036826878786190235,-0.008246367665962555,-0.004043076183792453,-0.0010792834925342284,-0.016706224052962126,-0.0124358339034201,-0.002359919982599067,-0.01547904391790976,-0.004091048810210154,-0.0015264757270546546,-0.006476131216168269,-0.00902097874018528,-0.005539435073859107,-0.004861922286827364,-0.016680907778087856,-0.018507557979956204,-0.01089717286900119,-0.02332469017788122,1.0,-0.005747850225450462,-0.02107717294743528,-0.009217538697758744,-0.0029021245393669585,-0.002717451273866375,-0.008444419324930104,-0.01662594558645003,-0.004200876896942432,-0.009606141461576536,-0.013658690728094256,-0.010296656771853676,-0.014436736446024806,-0.01276474172974136,-0.011044072183988245,-0.0021889591201421066,-0.04328793337496747,-0.010878681235420986,-0.026478665971790775,-0.008961953163672763,-0.0054801632395830874,-0.008991511979448506,-0.002098278439816708,-0.0022473869037262753,-0.001762728888559,0.00033289926154000585,-0.0017627288885589958,-0.021259156497661115,-0.009287632194360065,-0.0023872272609869287,-0.0036009134852053697,-0.0028796849399211066,-0.0016090791153800888,-0.0017627288885589988,-0.002098278439816702,-0.0014834528119762088,0.015882517381140684,-0.0122883530886012,0.01988215164484003,-0.0030546135274312717,0.0249511477335308,-0.0019709099525669826,-0.032730579251803574,0.008752385100367485,-0.0036826878786190244
